,Link,Date Time,Title,Content,Category
58,https://jatimnow.com/baca-30757-warungnya-diseruduk-trailer-emakemak-di-pasuruan-tewas,"Kamis :
22 Oktober 2020 : 15:33:00","Warungnya Diseruduk Trailer, Emak-emak di Pasuruan Tewas","jatimnow.com - Tractor head truk trailer bernopol B 9508 TEI menyeruduk sebuah warung di tepi Jalan Raya Surabaya-Banyuwangi, Dusun Balongwatu, Desa Cangkring, Kecamatan Beji, Kabupaten Pasuruan, Kamis (22/10/2020).
Akibat kecelakaan sekitar pukul 03.00 Wib itu, pemilik warung tewas dan warungnya hancur. Emak-emak pemilik warung tersebut bernama Siti Rumiyah (47), warga Dusun Balongwatu, Desa Cangkringmalang, Kecamatan Beji.
""Korban meninggal di TKP dengan luka pada kaki kanan dan kaki kiri memar, perut sebelah kiri memar. Selanjutnya saat itu korban di bawah ke Rumah Sakit Pusdik Brimob Watukosek,"" jelas Kanit Laka Satlantas Polres Pasuruan, Iptu Marti.
Marti menjelaskan, kejadian bermula saat tractor head bermuatan pipa baja yang dikemudikan Miftachur Rochman (49), warga Desa Bayeman, Kecamatan Tongas, Kabupaten Probolinggo itu melaju dari arah timur menuju ke barat.
Sampai di TKP, tiba-tiba tempelan belakang tractor head itu oleng ke kanan atau ke jalur berlawanan. Sehingga menabrak dump truck bernopol W 8399 UA yang disopiri Mardi Nurachmanto (35), warga Desa Pasinan Lemah, Kecamatan Wringinanom, Kabupaten Gresik.
""Usai tempelan belakang tractor head oleng dan menabarak dump truck, tempelan itu mengarah ke kanan menabrak warung dan pemiliknya serta motor Yamaha Mio Soul N 6701 TDM milik korban yang terparkir yang di sebelah utara jalan,"" ungkap Marti.
Kerusakan yang terjadi dalam kecelakaan tersebut yaitu warung milik korban mengalami kerusakan dan barang dagangannya hancur. Pagar makam umum di sisi warung juga rusak sepanjang sekitar 8 meter.
Sedangkan dump truck juga mengalami pecah pada spion, pengaman ban samping ringsek, tempat stabilizer ban belakang sebelah kanan bengkok.
""Faktor terjadinya kecelakaan ini diduga akibat sopir tractor head kurang hati-hati dan konsentrasi, sehingga menjadi penyebabkan laka lantas,"" tandasnya.
 ",PERISTIWA
59,https://jatimnow.com/baca-30712-kecelakaan-beruntun-di-jombang-pengendara-becak-motor-tewas,"Selasa :
20 Oktober 2020 : 18:05:34","Kecelakaan Beruntun di Jombang, Pengendara Becak Motor Tewas","jatimnow.com - Seorang pengendara becak motor (bentor) tewas dalam kecelakaan beruntuk di Jalan Raya Gondangmanis, Kecamatan Bandar Kedungmulyo, Kabupaten Jombang, Selasa (20/10/2020).
Kecelakaan tersebut melibatkan tiga kendaraan, yaitu mobil Mercedes Benz dengan nopol AG 1187 BO, Honda Mobilio bernopol B 1976 CKW serta becak motor.
Kasatlantas Polres Jombang AKP Haris mengatakan, mobil Mercedes Benz dikemudikan Oepojo Sardjono (77), warga asal Perum Persada Asri, Desa Balowerti, Kota Kediri.
Sementara mobil Honda Mobilio dikemudikan oleh Hariaji (44), warga Dusun Muhajirin, Desa Bukit Damai, Kecamatan Maluk, Kabupaten Sumbawa Barat. Sedangkan bentor dikendarai pria yang tidak membawa kartu identitas.
Haris menambahkan, awal kecelakaan ketika Mercedes Benz melaju dari arah barat ke timur. Saat dekat lokasi, pengemudi mencoba mendahului kendaraan yang ada di depannya.
""Waktu mendahului dari kanan, mobil itu (Mercedes Benz) mengalami pecah ban sehingga menyerempet mobil Honda Mobilio yang melaju searah di depannya dan lepas kendali,"" papar Haris.
Haris menyebut bahwa mobil yang lepas kendali berputar arah lalu menabrak becak motor yang berada di depan mobil Mercedes Benz.
""Pengendara becak mesin yang meninggal dunia tidak membawa identitas. Saat ini untuk identifikasi masih dalam penyelidikan,"" pungkasnya.",PERISTIWA
60,https://jatimnow.com/baca-30693-pikap-tabrak-barrier-tol-gempas-2-orang-luka-dan-muatan-telur-tumpah,"Selasa :
20 Oktober 2020 : 12:08:33","Pikap Tabrak Barrier Tol Gempas, 2 Orang Luka dan Muatan Telur Tumpah","jatimnow.com - Mobil pikap bernopol L 9782 BV bermuatan telur mengalami kecelakaan di Tol Gempol- Pasuruan (Gempas) tepatnya di KM 776.400/B, Selasa (20/10/2020).
Selain mengakibatkan muatan telur ayam tumpah berserakan di jalan, dua orang yaitu pengemudi dan kernet mengalami luka.
Identitas pengemudi pikap adalah Erwin Azizi Romas, warga Timpala Baru, Kota Manado dengan kernet Afrizal, warga Wonokusumo, Kota Surabaya.
""Pengemudi pikap dan penumpang mengalami,"" jelas Kanit 3 PJR Polda Jatim, AKP Imam.
Dari keterangan saksi, peristiwa ini berawal ketika kendaraan pikap melaju dari Kabupaten Jember dengan tujuan Kota Surabaya. Saat itu, mobil melaju di lajur lambat dengan kecepatan tinggi.
Saat di KM 776. 400/B, tiba-tiba mobil oleng ke lajur cepat. Pengemudi langsung banting setir untuk kembali ke lajur lambat, namun upaya itu mengakibatkan mobil menabrak beton barrier pembatas bahu jalan tol.
""Tabrakan itu membuat muatan telor berserakan menutup ruas jalan dan kendaraan berhenti di lajur cepat,"" ungkapnya.
Petugas PJR dan Jasa Marga melakukan penanganan arus lalu lintas dan pembersihan TKP kecelakaan. Untuk kendaraan telah di derek.
""Penyebab kecelakaan ini, diduga pengemudi mengantuk dan hilang konsentrasi sehingga terjadi kecelakaan,"" pungkasnya.",PERISTIWA
61,https://jatimnow.com/baca-30685-mobil-nissan-tabrak-pagar-pembatas-jalan-urip-sumoharjo-surabaya,"Senin :
19 Oktober 2020 : 19:45:00","Mobil Nissan Tabrak Pagar Pembatas Jalan Urip Sumoharjo, Surabaya","jatimnow.com - Diduga pengemudi hilang kendali, sebuah mobil Nissan double kabin bernopol L 9410 RF menabrak pagar pembatas Jalan Urip Sumoharjo, Surabaya, sekitar pukul 16.45 Wib, Senin (19/10/2020).
Kanit Laka Lantas Polrestabes Surabaya, AKP Fakih menyebut, dari identitas yang dibawa, mobil berwarna putih itu itu dikemudikan Prabasworo Prabowo (32), warga Dharmawangsa Dalam Selatan, Surabaya.
""Tidak ada korban luka maupun jiwa dalam kecelakaan tunggal tersebut. Hanya pagar pembatas jalan tersebut rusak,"" jelas Fakih.
Dari kronologi yang didapat timnya, lanjut Fakih, diduga pengemudi kehilangan kendali saat mobilnya melaju dari arah barat ke timur. Sampai di lokasi, mobil itu mendadak oleng dan menabrak pagar hingga mobil nangkring di atas pembatas dalam posisi melintang.
""Diduga pengemudi kurang konsentrasi sehingga kendaraan selip dan terjadi laka lantas tunggal itu,"" tambahnya.
Saat kecelakaan terjadi, jalan dalam kondisi basah akibat hujan. Kecelakaan sempat membuat arus lalu lintas di jalan tersebut tersendat. Setelah mobil dievakuasi ke Kantor Unit Laka, di Dukuh Kupang, Surabaya, arus lalu lintas kembali normal.",PERISTIWA
62,https://jatimnow.com/baca-30681-viral-video-laju-ambulans-disebut-dihalangi-mobil-innova-di-mojokerto,"Senin :
19 Oktober 2020 : 18:19:37",Viral Video Laju Ambulans Disebut Dihalangi Mobil Innova di Mojokerto,"jatimnow.com - Sebuah video berdurasi 36 detik viral di media sosial Facebook. Video itu berisi laju ambulans terhalang karena mobil Innova warna hitam yang ada di depannya tak kunjung menepi.
Salah satu akun pengunggah video itu adalah Krewoel Enamsembilan. Dalam video tampak sebuah mobil dengan sirine mencoba mendahului mobil Innova berwarna hitam dengan nopol L.
""Kepada sopir/yang punya mobil Innova L XXXX RX yang menghalangi laju ambulance yang membawa pasien apakah sampean pingin naik ambulance ta lokasi pacet Mojokerto,"" tulis akun ini seperti dilihat jatimnow.com, Senin (19/10/2020).
Akun ini juga menyertakan tagar #BERGERAKTANPAPENGGERAK; #BERBUATTANPABERHARAP; #SALAMTANGGUHSALAMKEMANUSIAN dan #SAVEAMBULANCEHARUSPRIORITAS.
Video itu mendapat respon dari sebanyak 93 reaksi, 175 komentar dan dibagikan sebanyak 56 kali oleh warganet.
""Aturan internasional ambulans harus didahulukan,"" tulis akun Roni dalam kolom komentar.
Seorang relawan Made Zakaria membenarkan bahwa mobil ambulans itu sedang membawa korban kecelakaan di turunan tajam Sendi, Kecamatan Pacet, Kabupaten Mojokerto.
""Korban dibawa dengan ambulans menuju Rumah Sakit (RS) Sumber Glagah,"" pungkasnya.
 ",PERISTIWA
63,https://jatimnow.com/baca-30650-pilihan-pembaca-keharmonisan-malita-jadi-panutan-hingga-kecelakaan,"Senin :
19 Oktober 2020 : 09:30:06",Pilihan Pembaca: Keharmonisan MA-Lita Jadi Panutan hingga Kecelakaan,"jatimnow.com - Berita keharmonisan Machfud Arifin dan Bu Lita panutan warga menjadi pilihan pembaca pada Minggu (18/10/2020).
Selanjutnya dugaan penculikan dua bocah di Probolinggo yang ditemukan di kebun jagung serta mobil pikap asal Malang terguling di Banyuwangi yang mengakibatkan pengemudi terluka.
Redaksi merangkum ketiga berita itu:
Ketua Muslimat NU Surabaya: Keharmonisan Pak MA-Bu Lita Panutan Warga
Potret keharmonisan Machfud Arifin (MA) dan Lita, istrinya patut menjadi panutan bagi masyarakat Surabaya. Keduanya mulai membina keluarga pada 5 Oktober 1990 atau 30 tahun silam.
Machfud Arifin yang lahir dan besar di Surabaya ini dikenal sukses menapaki karir sebagai polisi dengan pangkat jenderal bintang dua saat pensiun. Kecintaan Machfud Arifin terhadap keluarga membuat rumah tangganya selalu harmonis dan karirnya sukses.
Untuk merayakan perjalanan 30 tahun rumah tangganya, Machfud Arifin dan Lita menggelar acara khusus. Dalam acara yang dihadiri oleh keluarga dan orang-orang dekatnya itu, Machfud Arifin sengaja membuat puisi khusus untuk istri tercintanya.
Diduga Diculik, Dua Bocah di Probolinggo Ditemukan di Kebun Jagung
HR (6) dan AH (6), dua bocah asal Dusun Talang, Desa Sumberkerang, Kecamatan Gending, Kabupaten Probolinggo diduga menjadi korban penculikan. Setelah dicari, keduanya ditemukan di kebun jagung tak jauh dari perkampungan.
Peristiwa tersebut terjadi sekitar pukul 18.00 Wib, Sabtu (17/10/2020). Warga beramai-ramai melakukan pencarian hingga berhasil menemuka dua bocah tersebut.
Kapolsek Gending, Polres Probolinggo, AKP Ohim mengatakan, saat anggotanya tiba di lokasi, kedua korban sudah ditemukan bersama warga.
Mobil Pikap asal Malang Terguling di Banyuwangi, Pengemudi Terluka
Sebuah mobil pikap dengan nopol N 8096 DM terguling di Jalan Raya Kalibaru, Banyuwangi, Minggu (18/10/2020). Pikap itu bermuatan janur dari Malang dengan tujuan Denpasar, Bali.
Kanit Lantas Polsek Kalibaru, Ipda Nanang Wardhana menyebut bahwa pikap itu dikemudikan Ropi'i (39), asal Desa Gumantuk, Kecamatan Maduran, Kabupaten Malang. Sedangkan pemilik janur yaitu Supriadi (60), warga Desa Srigading, Kecamatan Tajinan, Kabupaten Malang.
Nanang menambahkan, kecelakaan tunggal itu terjadi diduga saat mobil pikap menghindari pemotor dari arah berlawanan.",PERISTIWA
64,https://jatimnow.com/baca-30643-putra-sulung-amien-rais-luka-berat-akibat-kecelakaan-di-jalan-tol,"Minggu :
18 Oktober 2020 : 17:54:21",Putra Sulung Amien Rais Luka Berat Akibat Kecelakaan di Jalan Tol,"jatimnow.com - Kabid Humas Polda Jawa Barat, Kombes Pol Erdi A Chaniago mengatakan putra sulung Amien Rais, Ahmad Hanafi Rais, mengalami luka berat akibat insiden kecelakaan di ruas Jalan Tol Cikopo-Palimanan (Cipali) Kilometer 112, Kabupaten Subang, Minggu (18/10/2020).
""Luka berat satu orang, atas nama Ahmad Hanafi Rais, alamat Kecamatan Kota Gede, Kota Yogyakarta,"" kata Erdi di Bandung.
Erdi belum menyampaikan apa luka berat yang diderita Hanafi Rais usai kecelakaan. Namun ia memastikan Hanafi langsung dilarikan ke Rumah Sakit MH Thamrin, Kabupaten Purwakarta.
Selain Hanafi, Erdi menyampaikan seorang sopir bernama Ferdian Yudha Pratama yang mengemudikan mobil yang ditumpangi Hanafi Rais mengalami luka ringan.
Kecelakaan itu terjadi pada Minggu dinihari pukul 02.20 Wib. Kendaraan berjenis Toyota Alphard berwarna putih yang ditumpangi Hanafi Rais itu mengalami kecelakaan diduga akibat ditabrak dari arah belakang oleh kendaraan yang tak dikenal.
Akibat tabrakan itu, mobil Hanafi terpental hingga menabrak kendaraan pengangkut alat berat yang ada di depan. Kap depan serta kaca mobil Hanafi mengalai kerusakan yang cukup parah.
""Kendaraan yang menabrak dan yang ditabrak malah melarikan diri. Akibat kecelakaan ini Hanafi Rais dan sopirnya terluka,"" tambah Erdi.
Erdi menyatakan bahwa kepolisian masih memburu mobil yang diduga menyebabkan Hanafi Rais dan sopirnya mengalami kecelakaan.
  Lihat Artikel Asli
Disclaimer: Berita ini merupakan kerja sama jatimnow.com dengan Republika.co.id. Hal yang terkait dengan tulisan, foto, grafis, video, dan keseluruhan isi berita menjadi tanggung jawab Republika.co.id",PERISTIWA
65,https://jatimnow.com/baca-30641-mobil-pikap-asal-malang-terguling-di-banyuwangi-pengemudi-terluka,"Minggu :
18 Oktober 2020 : 16:09:26","Mobil Pikap asal Malang Terguling di Banyuwangi, Pengemudi Terluka","jatimnow.com - Sebuah mobil pikap dengan nopol N 8096 DM terguling di Jalan Raya Kalibaru, Banyuwangi, Minggu (18/10/2020). Pikap itu bermuatan janur dari Malang dengan tujuan Denpasar, Bali.
Kanit Lantas Polsek Kalibaru, Ipda Nanang Wardhana menyebut bahwa pikap itu dikemudikan Ropi'i (39), asal Desa Gumantuk, Kecamatan Maduran, Kabupaten Malang. Sedangkan pemilik janur yaitu Supriadi (60), warga Desa Srigading, Kecamatan Tajinan, Kabupaten Malang.
Nanang menambahkan, kecelakaan tunggal itu terjadi diduga saat mobil pikap menghindari pemotor dari arah berlawanan.
""Mobil pikap melaju dari arah barat ke timur. Sampai di tempat kejadian dari arah berlawanan melaju motor hendak mendahului mobil. Pengemudi pikap ngerem mendadak. Mobil oleng tak terkendali dan terguling,"" terangnya.
""Pengemudi pikap mengalami luka robek pada siku tangan dan sudah mendapat perawatan di Rumah Sakit Bhakti Husada,"" tambah Nanang.
Kecelakaan itu sempat membuat arus kendaraan di TKP tersendat, lantaran pikap terguling dalam posisi melintang menutup sebagian ruas jalan. Setelah pikap berhasil dievakuasi, lalu lintas kembali normal.
  Reporter:  Rony Subhan
 ",PERISTIWA
66,https://jatimnow.com/baca-30487-pilihan-pembaca-kecelakaan-3-kendaraan-hingga-sabung-ayam-digerebek,"Selasa :
13 Oktober 2020 : 09:30:17",Pilihan Pembaca: Kecelakaan 3 Kendaraan hingga Sabung Ayam Digerebek,"jatimnow.com - Berita tiga kendaraan yang mengalami kecelakaan dan mengakibatkan satu orang tewas menjadi pilihan pembaca pada Senin (12/10/2020). Disusul dua desa di Banyuwangi yang kebanjiran serta arena judi sabung ayam di Sidoarjo digerebek polisi.
Redaksi merangkum ketiga berita itu:
Tiga Kendaraan Kecelakaan di Pasuruan, 1 Orang Tewas dan 2 Luka
Tiga kendaraan terlibat kecelakaan di Jalan Raya Surabaya-Malang, tepatnya di Desa Sentul, Kecamatan Purwodadi, Kabupaten Pasuruan, Senin (12/10/2020) sekitar pukul 11.30 Wib.
Kendaraan yang mengalami kecelakaan adalah sedan Toyota Corolla, satu dump truk dan sebuah sepeda motor.
Kasatlantas Polres Pasuruan, AKP Andhika Mizaldy Lubis mengatakan kecelakaan ini mengakibatkan satu orang tewas dan orang terluka.
""Satu korban meninggal dunia dan 2 luka ringan,"" katanya.
2 Desa Banyuwangi Banjir, Tanaman Buah Naga hingga Plengsengan Ambrol
Dua desa di Kecamatan Pesanggaran, yaitu Desa Kandangan dan Desa Sarongan terendam banjir, Minggu (11/10).
Selain menggenangi perumahan warga, banjir juga merendam tanaman padi dan buah naga milik petani. Kini, warga yang terdampak banjir bekerja keras membersihkan lumpur yang mengendap di rumahnya.
Arena Judi Sabung Ayam di Sidoarjo Digerebek, 13 Orang Diamankan
Arena judi sabung ayam yang berada di Desa Lebo, RT 12 RW 04, Kecamatan Sidoarjo Kota, Kabupaten Sidoarjo digerebek polisi, Minggu (11/10).
Dalam penggerebekan itu, berhasil diamankan 13 orang dari arena sabung ayam yang diketahui milik Pendik dengan rincian 10 penjudi sabung ayam, 2 orang bagian pencatat rekapan perjudian dan 1 panitia.",PERISTIWA
67,https://jatimnow.com/baca-30480-polisi-sebut-ibu-hamil-jadi-korban-dalam-kecelakaan-3-kendaraan,"Senin :
12 Oktober 2020 : 19:32:40",Polisi Sebut Ibu Hamil Jadi Korban dalam Kecelakaan 3 Kendaraan,"jatimnow.com - Foto korban kecelakaan 3 kendaraan yang berada di Jalan Raya Surabaya-Malang tepatnya di Desa Sentol, Kecamatan Purwodadi, Kabupaten Pasuruan beredar di media sosial (medsos), Senin (12/10/2020).
Dalam foto, terlihat perempuan hamil terkapar dan perempuan tua mukanya terlihat berdarah dalam kecelakaan yang menewaskan satu orang.
Baca juga: 
Tiga Kendaraan Kecelakaan di Pasuruan, 1 Orang Tewas dan 2 Luka
Polisi Beberkan Kronologi Kecelakaan 3 Kendaraan yang Tewaskan 1 Orang
Kanit Laka Satlantas Polres Pasuruan, Iptu Marti saat dikonfirmasi membenarkan jika ada perempuan hamil yang terluka dalam kecelakaan itu.
""Benar, ada wanita hamil yang terluka dalam tabrakan tadi. Ia pengemudi motor Lexi nopol N 911 TDG,"" kata Iptu Marti.
Dari data kecelakaan, identitas pengemudi motor Yamaha Lexi yang hamil tersebut adalah Lilik Erawati (28) warga Desa Sentul, Kecamatan Purwodadi, Kabupaten Pasuruan.
Sedangkan orang tua yang menunggui Lilik yang terbaring usai kecelakaan tersebut adalah Aliyawati (59), warga Desa Sentul, Kecamatan Purwodadi, Kabupaten Pasuruan. Banyak warga menyebut jika Aliyawati adalah mertua Lilik.
Dalam kecelakaan itu, motor yang dikemudikan Lilik melaju di jalur lambat dari arah selatan menuju ke utara, di sisi dump truk nopol L 9343 GJ.
Dump truk itu bertabrakan dengan mobil sedan Toyota Corolla yang keluar jalur dari arah berlawanan dan menenggor motor yang dikemudikan Lilik hingga terpelanting jatuh.
""Akibat tertenggor itu, Lilik Erawati mengalami luka pada dahi, pelipis mata kanan dan kaki. Untuk Aliyawati, mengalami luka pada pelipis mata kanan, mata kanan dan siku tangan kanan. Kedua korban luka selamat dan kini dirawat di Puskesmas Purwodadi,"" tandasnya.
Terkait berapa umur kandungan korban dan apakah janinnya selamat, Satlantas Polres Pasuruan tidak bisa berkomentar.
""Silahkan tanya ke puskesmas untuk detailnya,"" tandas Marti.
 ",PERISTIWA
68,https://jatimnow.com/baca-30473-polisi-beberkan-kronologi-kecelakaan-3-kendaraan-yang-tewaskan-1-orang,"Senin :
12 Oktober 2020 : 17:10:04",Polisi Beberkan Kronologi Kecelakaan 3 Kendaraan yang Tewaskan 1 Orang,"jatimnow.com - Sat Lantas Polres Pasuruan membeberkan kronologi kecelakaan tiga kendaraan yang mengakibatkan satu orang tewas di Jalan Raya Surabaya-Malang tepatnya di Desa Sentul, Kecamatan Purwodadi, Kabupaten Pasuruan.
Kasatlantas Polres Pasuruan, AKP Andhika Mizaldy Lubis mengatakan korban tewas adalah pengemudi Toyota Corolla dengan nopol AE 1396 KH.
Baca juga: Tiga Kendaraan Kecelakaan di Pasuruan, 1 Orang Tewas dan 2 Luka
Mobil itu dikemudikan anggota TNI AD yang bernama Taufik Fitono (42), asal Asrama Yon Arhanudri, Desa Kesatrian, Kecamatan Blimbing, Kota Malang.
""Korban meninggal di lokasi kejadian,"" jelasnya, Senin (12/10/2020).
Dari olah TKP dan keterangan saksi, kecelakaan bermula saat korban melajukan mobilnya dari arah Surabaya menuju Malang.
Mobil Toyota Corola diketahui mengarah ke kanan dan menabrak median jalan hingga masuk ke jalan berlawanan arah, tepatnya jalur cepat jurusan Malang-Surabaya.
Di sisi lain, melaju dump truk bernopol L 9343 GJ, yang dikemudikan Rokimin (45), asal Dusun Renes, Desa Ngembal, Kecamatan Tutur, Kabupaten Pasuruan dan mengakibatkan tabrakan dua kendaraan tak dapat dihindari.
Dump truk kemudian mengarah ke kiri dan menabrak motor Honda dengan nopol N 6911 TDG yang berada di jalur lambat selanjutnya menabrak pagar pembatas jalan dan masuk ke sungai.
""Faktor yang mempengaruhi kecelakaan ini, pengemudi kendaraan sedan Toyota Corola diduga kurang hati - hati dan konsentrasi sehingga menjadi penyebab laka lantas,"" ungkapnya.
Untuk identitas pemotor yang ditumpangi ibu dan anak korban dalam kecelakaan ini adalah Lilik Erawati (28) sebagai pengemudi dan ibunya Aliyawati (59). Keduanya merupakan warga Desa Sentul, Kecamatan Purwodadi, Kabupaten Pasuruan.
""Dua orang yang berboncengan motor dan sopir dump truk dirawat di Puskesmas Purwodadi,"" tandasnya.
 ",PERISTIWA
69,https://jatimnow.com/baca-30466-tiga-kendaraan-kecelakaan-di-pasuruan-1-orang-tewas-dan-2-luka,"Senin :
12 Oktober 2020 : 14:58:01","Tiga Kendaraan Kecelakaan di Pasuruan, 1 Orang Tewas dan 2 Luka","jatimnow.com - Tiga kendaraan terlibat kecelakaan di Jalan Raya Surabaya-Malang, tepatnya di Desa Sentul, Kecamatan Purwodadi, Kabupaten Pasuruan, Senin (12/10/2020) sekitar pukul 11.30 Wib.
Kendaraan yang mengalami kecelakaan adalah sedan Toyota Corolla, satu dump truk dan sebuah sepeda motor.
Kasatlantas Polres Pasuruan, AKP Andhika Mizaldy Lubis mengatakan kecelakaan ini mengakibatkan satu orang tewas dan orang terluka.
""Satu korban meninggal dunia dan 2 luka ringan,"" katanya.
Ia menyebut, untuk sedan mengalami ringsek pada bagian depan kendaraan sedangkan dump truk tercebur ke dalam sungai di sisi kiri jalan yang kedalamannya cukup curam. Untuk motor telah diamankan petugas.
""Untuk kronologi penyebab kecelakaan masih dilakukan penyelidikan di TKP,"" tukas Kanit Laka Polres Pasuruan, Iptu Marti.
 ",PERISTIWA
70,https://jatimnow.com/baca-30363-truk-angkut-elpiji-terbakar-di-tol-ngawikertosono,"Kamis :
08 Oktober 2020 : 11:24:27",Truk Angkut Elpiji Terbakar di Tol Ngawi-Kertosono,"jatimnow.com - Truk bernopol H 1575 WH yang mengangkut tabung elpiji 3 kilogram terbakar di Tol Ngawi-Kertosono, Rabu (7/10) malam.
Kasat Patroli Jalan Raya (PJR) Polda Jatim, Kompol Dwi Sumrahadi mengatakan truk yang dikemudikan oleh Reza Wahyu Musadad Afan (35) warga Kelurahan Bangunsari, Kecamatan/Kabupaten Ponorogo itu terbakar pada pukul 19.30 Wib.
""Sebelumnya kendaraan mengalami pecah ban dan truk bermuatan tabung elpiji terguling hingga timbul percikan api dan lalu terbakar,"" katanya, Kamis (9/10/2020).
Ia menyebut, dalam peristiwa tersebut tidak ada korban jiwa. Sopir hingga kini masih di Polres Ngawi untuk dilakukan pemeriksaan. Sedangkan untuk truk telah dibawa ke gerbang tol.
""Tidak ada korban jiwa dan barang bukti truk yang terbakar sudah diamankan di gerbang Tol Ngawi,"" tandasnya.",PERISTIWA
71,https://jatimnow.com/baca-30334-selip-dan-jatuh-saat-belok-pemotor-bawa-rengkek-isi-jerami-ini-tewas,"Rabu :
07 Oktober 2020 : 12:03:45","Selip dan Jatuh saat Belok, Pemotor Bawa Rengkek Isi Jerami ini Tewas","jatimnow.com - Moh Sujudi (61), tewas setelah terjatuh dari sepeda motor  Yamaha Vega bernopol AD 2297 AIE di Jalan Raya Ngawi - Mantingan, masuk Desa Kedungharjo, Kecamatan Mantingan, Kabupaten Ngawi.
Kanit Laka Sat Lantas Polres Ponorogo, Ipda Sulanjar mengatakan korban yang berasal dari Kecamatan Jenar, Kabupaten Sragen, Jawa Tengah itu tewas diduga karena tidak menguasai motor yang tengah membawa rengkek berisi jerami.
""Dari keterangan saksi, korban mengalami selip dan terjatuh atau kecelakaan tunggal saat hendak berbelok,"" kata Ipda Sulanjar, Rabu (7/10/2020).
Selain korban tewas, motor korban juga mengalami kerusakan.
""Korban telah dibawa ke RSUD Dr Soeroto,"" pungkasnya.",PERISTIWA
72,https://jatimnow.com/baca-30306-dua-truk-tabrakan-hingga-ringsek-2-sopir-terluka,"Selasa :
06 Oktober 2020 : 11:10:44","Dua Truk Tabrakan hingga Ringsek, 2 Sopir Terluka","jatimnow.com - Dua truk saling bertabrakan di Jalan Raya Surabaya-Malang, Desa Ngerong, Kecamatan Gempol, Kabupaten Pasuruan, Selasa (6/10/2020) pukul 05.00 Wib.
Beruntung kedua pengemudi hanya mengalami luka ringan.
Kendaraan yang mengalami kecelakaan itu adalah truk tangki air bernopol N 9380 US yang dikemudikan oleh M Arif Ismail (21), warga Dusun Karangbangkal, Desa Karangrejo, Kecamatan Gempol Kabupaten Pasuruan.
Sedangkan truk nopol L 9739 UW dikemudikan oleh Joko Enggar (29), asal Kauman, Kelurahan Sumberrejo, Kecamatan Pakal, Kota Surabaya.
""Meski tabrakannya terlihat parah, dua pengemudi truk selamat dengan luka ringan. Kedua korban kita evakuasi ke RS Asih Abyakta. Untuk penumpang tidak ada,"" jelas Panit Lantas Polsek Gempol, Ipda Johanes.
Dari olah TKP dan keterangan saksi, kecelakaan ini bermula saat truk tangki air yang berjalan dari arah Selatan ke Utara (Malang-Surabaya) dengan kecepatan sedang.
Tanpa sadar, sopir mengemudikan truk oleng ke kanan atau arah berlawanan dan menyerempet lampu hazard milik Dishub hingga bertabrakan dengan truk yang dikemudikan Joko Enggar dari arah berlawanan.
""Faktor kecelakaan ini dipicu pengemudi truk tangki air kurang berhati- hati atau mengantuk, sehingga mengakibatkan kecelakaan lalu lintas,"" tandasnya.",PERISTIWA
73,https://jatimnow.com/baca-30176-pilihan-pembaca-pabrik-terbakar-hingga-pelajar-sma-tewas-kecelakaan,"Kamis :
01 Oktober 2020 : 08:53:55",Pilihan Pembaca: Pabrik Terbakar hingga Pelajar SMA Tewas Kecelakaan,"jatimnow.com - Tiga berita menjadi pilihan pembaca pada Rabu (30/9/2020). Yaitu pabrik furniture di Probolinggo terbakat mengakibatkan dua karyawan tewas, dokter didenda Rp 150 ribu karena tak pakai masker saat terjaring operasi yustisi dan pelajar SMA tewas setelah motor yang dikendarainya menabrak truk.
Redaksi merangkum ketiga berita itu:
Pabrik Furniture di Probolinggo Terbakar, Dua Karyawan Tewas
Pabrik furniture yang berada di Desa Sepuh Gembol, Kecamatan Wonomerto, Kabupaten Probolinggo, terbakar, Rabu (30/9/2020).
Kebakaran yang terjadi sekitar pukul 10.00 Wib itu membuat karyawan PT Jawa Lily Furniture berhamburan.
Kasatreskrim Polres Probolinggo Kota, AKP Heri Sugiono mengatakan kebakaran itu mengakibatkan dua karyawan tewas.
Tak Pakai Masker di Probolinggo, Dokter ini Didenda Rp 150 Ribu
Seorang dokter yang bertugas di Puskesmas Besuki, Kabupaten Situbondo terjaring operasi yustisi protokol kesehatan (prokes).
Dokter wanita itu diketahui tidak mengenakan masker saat melintas di Jalan Pertigaan Gudang Garam Kecamatan Paiton, Kabupaten Probolinggo.
""Dokter itu dari Kecamatan Kraksaan, Kabupaten Probolinggo,"" kata Koordinator Satgas Pengamanan dan Penegakan Hukum Penanganan Covid-19 Kabupaten Probolinggo, Ugas Irwanto, Rabu (30/9/2020).
Pelajar SMA ini Tewas Setelah Motor yang Dikendarainya Menabrak Truk
Pelajar SMA tewas setelah motor yang dikendarainya menabrak sebuah truk di Jalan Ponorogo-Trenggalek KM 15-16 di kawasan Desa Sambit, Kecamatan Sambit, Kabupaten Ponorogo, Rabu (30/9/2020) dini hari.
Kanit Laka Sat Lantas Polres Ponorogo, Ipda Immanuddin mengatakan korban diketahui bernama Ragil Feri Ardiansyah (16).",PERISTIWA
